# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_electron
# 17 Ntot_solar_electron
# 18 Zavg_solar_electron
# 19 Ukin_solar_electron
# 20 Urad_solar_electron
# 21 Dens_solar_ion
# 22 Ntot_solar_ion
# 23 Zavg_solar_ion
# 24 Ukin_solar_ion
# 25 Urad_solar_ion
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    4.446e+00    4.544e-03    3.091e-04    6.802e-02    6.771e-02    3.476e-02    0.000e+00    0.000e+00    3.326e-02    2.838e-03     0.000e+00     1.573e-02   -1.259e-03     0.000e+00     0.000e+00            7.508e+01            2.874e+06           -1.000e+00            1.016e-02            0.000e+00       9.028e+01       3.456e+06       1.000e+00       2.461e-02       0.000e+00    8.636e-04    2.320e-04    2.350e-04    3.171e-03    2.791e-02    8.500e-04   -3.636e-01      1047050    4.948e-01      1058930   -4.780e-01      1009787    4.123e-01      1027234   -4.021e-01      1023027    4.400e-01      1017104   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.025e+01      1045039    1.335e+01      1040857   -1.471e+01      1024851    1.209e+01      1024303   -1.282e+01      1022612    1.315e+01      1030858   -1.400e+02       999950    1.271e+03      1033546   -1.243e-03   -3.625e-07   -1.325e-04   -6.745e-08    2.131e-03   -2.527e-07    1.842e-04   -1.048e-07   -1.306e-04    1.946e-08   -2.068e-03    2.509e-07
    4.499e+00    4.803e-03    3.275e-04    6.819e-02    6.786e-02    3.489e-02    0.000e+00    0.000e+00    3.330e-02    2.870e-03     0.000e+00     1.592e-02   -1.265e-03     0.000e+00     0.000e+00            7.537e+01            2.885e+06           -1.000e+00            1.013e-02            0.000e+00       9.065e+01       3.470e+06       1.000e+00       2.475e-02       0.000e+00    9.074e-04    2.349e-04    2.317e-04    3.171e-03    2.790e-02    8.494e-04   -4.418e-01      1045160    5.898e-01      1050785   -4.704e-01      1026732    5.693e-01      1024851   -4.484e-01      1028792    4.562e-01      1019753   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.100e+00         7365    1.161e+00         8901   -1.103e+01      1046718    1.219e+01      1033329   -1.230e+01      1029136    1.290e+01      1030580   -1.246e+01      1017077    1.184e+01      1021383   -1.452e+02      1001091    1.289e+03      1034456   -1.247e-03   -3.558e-07   -1.331e-04   -3.730e-08    2.130e-03    9.136e-08    1.862e-04   -2.720e-07   -1.309e-04    2.422e-08   -2.071e-03    3.389e-07
    4.553e+00    4.382e-03    2.993e-04    6.831e-02    6.801e-02    3.507e-02    0.000e+00    0.000e+00    3.324e-02    2.907e-03     0.000e+00     1.611e-02   -1.269e-03     0.000e+00     0.000e+00            7.564e+01            2.895e+06           -1.000e+00            1.020e-02            0.000e+00       9.103e+01       3.484e+06       1.000e+00       2.487e-02       0.000e+00    8.520e-04    2.304e-04    2.325e-04    3.171e-03    2.791e-02    8.491e-04   -3.960e-01      1033329    5.658e-01      1051476   -4.868e-01      1026272    4.498e-01      1029136   -4.882e-01      1019923    4.776e-01      1029965   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.067e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.368e+01      1045833    9.409e+00      1040787   -1.451e+01      1026732    1.337e+01      1024851   -1.186e+01      1000964    1.162e+01      1023986   -1.210e+02      1013389    1.366e+03      1034456   -1.249e-03   -2.550e-07   -1.332e-04   -7.074e-09    2.131e-03    3.433e-07    1.884e-04   -1.267e-07   -1.311e-04    1.853e-08   -2.074e-03    2.507e-07
    4.606e+00    4.457e-03    3.051e-04    6.846e-02    6.816e-02    3.519e-02    0.000e+00    0.000e+00    3.327e-02    2.945e-03     0.000e+00     1.630e-02   -1.273e-03     0.000e+00     0.000e+00            7.591e+01            2.906e+06           -1.000e+00            1.025e-02            0.000e+00       9.141e+01       3.499e+06       1.000e+00       2.494e-02       0.000e+00    8.865e-04    2.295e-04    2.289e-04    3.170e-03    2.791e-02    8.501e-04   -3.567e-01      1038371    5.608e-01      1055147   -4.295e-01      1023379    4.383e-01      1026732   -5.005e-01      1023597    4.285e-01      1017453   -3.036e+00         7487    3.181e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.161e+00         8901   -1.378e+01      1033329    1.111e+01      1044270   -1.094e+01      1024606    1.241e+01      1030089   -1.309e+01      1017615    1.199e+01      1022432   -1.601e+02      1015154    1.350e+03      1034456   -1.252e-03   -3.709e-07   -1.332e-04    5.235e-09    2.131e-03   -1.051e-07    1.899e-04   -1.404e-07   -1.313e-04    1.353e-08   -2.077e-03    1.836e-07
    4.660e+00    4.484e-03    3.076e-04    6.860e-02    6.830e-02    3.533e-02    0.000e+00    0.000e+00    3.328e-02    2.982e-03     0.000e+00     1.648e-02   -1.281e-03     0.000e+00     0.000e+00            7.618e+01            2.916e+06           -1.000e+00            1.029e-02            0.000e+00       9.178e+01       3.513e+06       1.000e+00       2.504e-02       0.000e+00    8.895e-04    2.313e-04    2.309e-04    3.170e-03    2.790e-02    8.504e-04   -3.664e-01      1045033    5.459e-01      1057363   -4.384e-01      1021200    4.224e-01      1024979   -4.708e-01      1018144    5.353e-01      1017615   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.098e+00         8889    1.160e+00         8901   -1.111e+01      1034918    1.020e+01      1040945   -1.202e+01      1029597    1.292e+01      1022693   -1.329e+01      1023597    1.141e+01      1023681   -1.264e+02      1015154    1.271e+03      1034456   -1.257e-03   -5.245e-07   -1.332e-04    4.735e-09    2.130e-03   -4.247e-07    1.906e-04   -4.866e-08   -1.314e-04    1.897e-08   -2.080e-03    3.845e-07
    4.714e+00    4.613e-03    3.172e-04    6.876e-02    6.844e-02    3.553e-02    0.000e+00    0.000e+00    3.323e-02    3.017e-03     0.000e+00     1.667e-02   -1.289e-03     0.000e+00     0.000e+00            7.646e+01            2.927e+06           -1.000e+00            1.043e-02            0.000e+00       9.215e+01       3.527e+06       1.000e+00       2.510e-02       0.000e+00    8.506e-04    2.285e-04    2.273e-04    3.170e-03    2.790e-02    8.493e-04   -3.642e-01      1040945    5.353e-01      1051803   -4.739e-01      1020309    4.085e-01      1029646   -4.417e-01      1025736    4.464e-01      1019036   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.187e+01      1045033    1.274e+01      1039899   -1.256e+01      1031056    1.271e+01      1021344   -1.262e+01      1021867    1.335e+01      1030946   -1.368e+02       999867    1.276e+03      1036114   -1.261e-03   -4.546e-07   -1.333e-04   -3.482e-08    2.128e-03    9.722e-09    1.904e-04    3.142e-08   -1.316e-04    1.484e-08   -2.082e-03    2.234e-07
    4.767e+00    5.301e-03    3.655e-04    6.896e-02    6.859e-02    3.565e-02    0.000e+00    0.000e+00    3.331e-02    3.050e-03     0.000e+00     1.686e-02   -1.294e-03     0.000e+00     0.000e+00            7.675e+01            2.938e+06           -1.000e+00            1.043e-02            0.000e+00       9.251e+01       3.541e+06       1.000e+00       2.522e-02       0.000e+00    9.323e-04    2.285e-04    2.262e-04    3.171e-03    2.790e-02    8.489e-04   -4.286e-01      1044772    5.025e-01      1062497   -4.385e-01      1022702    4.847e-01      1026934   -4.726e-01      1030212    4.499e-01      1027776   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.098e+00         7365    1.161e+00         8901   -1.011e+01      1045768    1.191e+01      1033939   -1.277e+01      1025230    1.196e+01      1028977   -1.245e+01      1017498    1.237e+01      1027571   -1.368e+02      1011961    1.296e+03      1044306   -1.265e-03   -3.805e-07   -1.339e-04   -6.181e-08    2.129e-03    2.250e-07    1.920e-04   -2.318e-07   -1.317e-04    1.625e-08   -2.085e-03    3.243e-07
    4.821e+00    5.261e-03    3.635e-04    6.910e-02    6.874e-02    3.580e-02    0.000e+00    0.000e+00    3.330e-02    3.086e-03     0.000e+00     1.705e-02   -1.297e-03     0.000e+00     0.000e+00            7.703e+01            2.949e+06           -1.000e+00            1.043e-02            0.000e+00       9.287e+01       3.555e+06       1.000e+00       2.537e-02       0.000e+00    9.223e-04    2.300e-04    2.295e-04    3.171e-03    2.790e-02    8.503e-04   -4.147e-01      1033939    5.158e-01      1063051   -4.178e-01      1029151    4.453e-01      1017456   -4.280e-01      1030963    4.479e-01      1023712   -3.036e+00         7487    3.181e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.074e+01      1044760    1.050e+01      1037301   -1.099e+01      1017305    1.274e+01      1029161   -1.294e+01      1022753    1.193e+01      1018530   -1.290e+02      1013882    1.350e+03      1034456   -1.268e-03   -2.538e-07   -1.344e-04   -3.806e-08    2.131e-03    2.222e-07    1.950e-04   -3.038e-07   -1.319e-04    1.787e-08   -2.088e-03    2.913e-07
    4.874e+00    5.013e-03    3.471e-04    6.923e-02    6.888e-02    3.597e-02    0.000e+00    0.000e+00    3.325e-02    3.126e-03     0.000e+00     1.723e-02   -1.303e-03     0.000e+00     0.000e+00            7.729e+01            2.958e+06           -1.000e+00            1.053e-02            0.000e+00       9.322e+01       3.568e+06       1.000e+00       2.545e-02       0.000e+00    8.862e-04    2.256e-04    2.236e-04    3.171e-03    2.790e-02    8.502e-04   -3.646e-01      1039952    5.323e-01      1055442   -4.666e-01      1025295    4.558e-01      1029024   -4.226e-01      1018851    4.766e-01      1017456   -3.036e+00         7487    3.181e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -1.183e+01      1035718    1.054e+01      1041322   -1.306e+01      1029033    1.284e+01      1029853   -1.316e+01      1021514    1.208e+01      1030817   -1.122e+02      1001860    1.390e+03      1034456   -1.272e-03   -2.325e-07   -1.345e-04   -6.200e-09    2.130e-03   -1.152e-07    1.968e-04   -2.007e-07   -1.321e-04    1.749e-08   -2.092e-03    3.183e-07
    4.928e+00    5.070e-03    3.517e-04    6.938e-02    6.902e-02    3.607e-02    0.000e+00    0.000e+00    3.330e-02    3.167e-03     0.000e+00     1.742e-02   -1.309e-03     0.000e+00     0.000e+00            7.755e+01            2.968e+06           -1.000e+00            1.052e-02            0.000e+00       9.359e+01       3.582e+06       1.000e+00       2.555e-02       0.000e+00    9.381e-04    2.263e-04    2.232e-04    3.170e-03    2.790e-02    8.486e-04   -3.603e-01      1033823    5.426e-01      1055933   -4.451e-01      1022148    5.062e-01      1029033   -4.268e-01      1028403    4.521e-01      1030208   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.159e+01      1038543    9.749e+00      1044619   -1.238e+01      1022623    1.285e+01      1024851   -1.344e+01      1019660    1.211e+01      1017484   -1.395e+02      1001082    1.360e+03      1034456   -1.275e-03   -3.749e-07   -1.346e-04   -9.603e-10    2.130e-03   -3.382e-07    1.982e-04   -1.128e-07   -1.323e-04    2.090e-08   -2.096e-03    5.088e-07
    4.981e+00    4.960e-03    3.448e-04    6.951e-02    6.917e-02    3.625e-02    0.000e+00    0.000e+00    3.326e-02    3.208e-03     0.000e+00     1.761e-02   -1.316e-03     0.000e+00     0.000e+00            7.781e+01            2.978e+06           -1.000e+00            1.062e-02            0.000e+00       9.394e+01       3.596e+06       1.000e+00       2.564e-02       0.000e+00    8.936e-04    2.249e-04    2.240e-04    3.170e-03    2.789e-02    8.496e-04   -3.318e-01      1037134    5.907e-01      1051159   -4.396e-01      1021500    4.874e-01      1018908   -4.827e-01      1016879    4.589e-01      1030963   -3.036e+00         7487    3.180e+00         8895   -3.673e+00         8127    1.067e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.049e+01      1046696    1.320e+01      1035528   -1.263e+01      1022148    1.438e+01      1029033   -1.317e+01      1018122    1.281e+01      1027985   -1.328e+02      1000265    1.344e+03      1034775   -1.278e-03   -4.220e-07   -1.346e-04   -5.088e-09    2.128e-03   -1.735e-07    1.993e-04   -8.383e-09   -1.324e-04    1.444e-08   -2.098e-03    1.254e-07
    5.035e+00    5.536e-03    3.858e-04    6.970e-02    6.931e-02    3.643e-02    0.000e+00    0.000e+00    3.327e-02    3.243e-03     0.000e+00     1.780e-02   -1.321e-03     0.000e+00     0.000e+00            7.810e+01            2.989e+06           -1.000e+00            1.072e-02            0.000e+00       9.430e+01       3.609e+06       1.000e+00       2.571e-02       0.000e+00    9.064e-04    2.257e-04    2.242e-04    3.170e-03    2.789e-02    8.509e-04   -4.048e-01      1044930    5.338e-01      1052562   -5.391e-01      1018838    4.564e-01      1021717   -5.405e-01      1028186    4.487e-01      1022104   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.070e+00         9663   -1.098e+00         7365    1.160e+00         8901   -9.828e+00      1037792    1.228e+01      1038945   -1.267e+01      1020360    1.206e+01      1021756   -1.235e+01      1026849    1.266e+01      1029544   -1.432e+02      1014951    1.358e+03      1034076   -1.281e-03   -4.176e-07   -1.347e-04   -2.114e-08    2.126e-03   -4.713e-08    2.002e-04   -1.238e-07   -1.326e-04    1.320e-08   -2.098e-03   -7.133e-08
    5.088e+00    5.969e-03    4.171e-04    6.988e-02    6.946e-02    3.655e-02    0.000e+00    0.000e+00    3.333e-02    3.279e-03     0.000e+00     1.799e-02   -1.325e-03     0.000e+00     0.000e+00            7.840e+01            3.001e+06           -1.000e+00            1.069e-02            0.000e+00       9.465e+01       3.623e+06       1.000e+00       2.586e-02       0.000e+00    9.710e-04    2.232e-04    2.202e-04    3.171e-03    2.789e-02    8.496e-04   -4.422e-01      1038945    5.409e-01      1057448   -5.248e-01      1026733    4.258e-01      1020360   -4.478e-01      1030082    4.758e-01      1029525   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.209e+01      1045592    1.033e+01      1043987   -1.422e+01      1018838    1.240e+01      1030335   -1.342e+01      1018576    1.340e+01      1017994   -1.414e+02      1007101    1.342e+03      1046130   -1.285e-03   -3.249e-07   -1.351e-04   -4.436e-08    2.126e-03    1.142e-07    2.018e-04   -2.211e-07   -1.327e-04    1.401e-08   -2.099e-03    1.032e-07
    5.142e+00    5.663e-03    3.964e-04    7.000e-02    6.961e-02    3.672e-02    0.000e+00    0.000e+00    3.328e-02    3.320e-03     0.000e+00     1.818e-02   -1.330e-03     0.000e+00     0.000e+00            7.866e+01            3.011e+06           -1.000e+00            1.076e-02            0.000e+00       9.501e+01       3.636e+06       1.000e+00       2.597e-02       0.000e+00    9.231e-04    2.229e-04    2.213e-04    3.171e-03    2.789e-02    8.490e-04   -3.426e-01      1041720    5.366e-01      1060425   -4.722e-01      1030335    4.597e-01      1018838   -4.334e-01      1017994    4.837e-01      1018576   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.032e+01      1042129    1.024e+01      1043624   -1.373e+01      1022873    1.148e+01      1028409   -1.530e+01      1029033    1.238e+01      1030923   -1.185e+02      1013113    1.342e+03      1046289   -1.289e-03   -2.244e-07   -1.355e-04   -4.658e-08    2.125e-03   -9.406e-08    2.036e-04   -2.213e-07   -1.329e-04    1.493e-08   -2.101e-03    2.540e-07
    5.196e+00    5.667e-03    3.975e-04    7.014e-02    6.975e-02    3.684e-02    0.000e+00    0.000e+00    3.330e-02    3.365e-03     0.000e+00     1.837e-02   -1.336e-03     0.000e+00     0.000e+00            7.892e+01            3.021e+06           -1.000e+00            1.077e-02            0.000e+00       9.535e+01       3.650e+06       1.000e+00       2.607e-02       0.000e+00    9.432e-04    2.248e-04    2.235e-04    3.171e-03    2.789e-02    8.505e-04   -4.034e-01      1033877    5.475e-01      1060176   -4.403e-01      1023466    4.601e-01      1018912   -4.702e-01      1017765    5.596e-01      1029033   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -9.873e+00      1047176    1.124e+01      1045615   -1.381e+01      1018580    1.271e+01      1030723   -1.439e+01      1017994    1.224e+01      1027985   -1.400e+02      1000963    1.337e+03      1043218   -1.292e-03   -2.743e-07   -1.359e-04   -2.737e-08    2.123e-03   -4.774e-07    2.061e-04   -3.034e-07   -1.331e-04    2.288e-08   -2.104e-03    4.054e-07
    5.249e+00    5.535e-03    3.890e-04    7.027e-02    6.988e-02    3.698e-02    0.000e+00    0.000e+00    3.330e-02    3.409e-03     0.000e+00     1.856e-02   -1.342e-03     0.000e+00     0.000e+00            7.917e+01            3.030e+06           -1.000e+00            1.081e-02            0.000e+00       9.570e+01       3.663e+06       1.000e+00       2.617e-02       0.000e+00    9.476e-04    2.216e-04    2.161e-04    3.170e-03    2.789e-02    8.503e-04   -3.473e-01      1047325    5.444e-01      1054011   -4.889e-01      1025564    5.253e-01      1018580   -4.859e-01      1017700    4.179e-01      1020012   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.412e+01      1033877    9.705e+00      1044888   -1.296e+01      1017259    1.171e+01      1025002   -1.218e+01      1017765    1.371e+01      1029033   -1.350e+02      1013757    1.357e+03      1034076   -1.295e-03   -4.173e-07   -1.361e-04   -4.863e-09    2.121e-03   -2.621e-07    2.080e-04   -4.977e-08   -1.333e-04    1.948e-08   -2.106e-03    1.843e-07
    5.303e+00    5.728e-03    4.034e-04    7.043e-02    7.003e-02    3.718e-02    0.000e+00    0.000e+00    3.325e-02    3.451e-03     0.000e+00     1.875e-02   -1.348e-03     0.000e+00     0.000e+00            7.943e+01            3.040e+06           -1.000e+00            1.095e-02            0.000e+00       9.604e+01       3.676e+06       1.000e+00       2.623e-02       0.000e+00    9.024e-04    2.182e-04    2.206e-04    3.170e-03    2.789e-02    8.485e-04   -3.445e-01      1033771    5.500e-01      1051542   -4.286e-01      1018779    4.769e-01      1017259   -4.791e-01      1026004    4.715e-01      1017259   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.011e+01      1045464    1.245e+01      1047238   -1.302e+01      1021974    1.593e+01      1018580   -1.237e+01      1019793    1.520e+01      1019791   -1.329e+02      1015002    1.388e+03      1034076   -1.298e-03   -4.306e-07   -1.361e-04    1.874e-09    2.118e-03   -1.678e-08    2.080e-04    5.696e-08   -1.334e-04    1.702e-08   -2.107e-03   -7.626e-08
    5.356e+00    6.423e-03    4.536e-04    7.062e-02    7.017e-02    3.730e-02    0.000e+00    0.000e+00    3.332e-02    3.491e-03     0.000e+00     1.894e-02   -1.354e-03     0.000e+00     0.000e+00            7.972e+01            3.051e+06           -1.000e+00            1.094e-02            0.000e+00       9.638e+01       3.689e+06       1.000e+00       2.636e-02       0.000e+00    9.696e-04    2.254e-04    2.187e-04    3.170e-03    2.789e-02    8.484e-04   -3.770e-01      1044690    5.289e-01      1059413   -4.466e-01      1018580    4.168e-01      1022828   -5.364e-01      1019791    5.036e-01      1024854   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.098e+00         8889    1.160e+00         8901   -1.094e+01      1040707    1.161e+01      1033877   -1.150e+01      1018870    1.253e+01      1017259   -1.333e+01      1022907    1.185e+01      1017259   -1.308e+02      1015392    1.444e+03      1046130   -1.302e-03   -4.404e-07   -1.361e-04   -1.080e-08    2.116e-03   -1.782e-07    2.092e-04   -1.683e-07   -1.336e-04    1.584e-08   -2.108e-03    1.743e-07
    5.410e+00    6.363e-03    4.502e-04    7.076e-02    7.031e-02    3.746e-02    0.000e+00    0.000e+00    3.330e-02    3.533e-03     0.000e+00     1.913e-02   -1.362e-03     0.000e+00     0.000e+00            7.999e+01            3.062e+06           -1.000e+00            1.097e-02            0.000e+00       9.672e+01       3.702e+06       1.000e+00       2.649e-02       0.000e+00    9.644e-04    2.168e-04    2.158e-04    3.171e-03    2.788e-02    8.506e-04   -3.527e-01      1046478    5.282e-01      1062059   -4.409e-01      1028726    4.328e-01      1029855   -4.617e-01      1017232    3.922e-01      1015392   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.098e+00         7365    1.160e+00         8901   -1.012e+01      1037920    1.231e+01      1033325   -1.155e+01      1018600    1.293e+01      1019579   -1.390e+01      1024524    1.354e+01      1024854   -1.382e+02      1015392    1.429e+03      1046130   -1.306e-03   -3.246e-07   -1.363e-04   -2.963e-08    2.115e-03   -2.090e-07    2.114e-04   -2.841e-07   -1.338e-04    1.420e-08   -2.111e-03    3.688e-07
    5.463e+00    6.229e-03    4.416e-04    7.089e-02    7.045e-02    3.761e-02    0.000e+00    0.000e+00    3.328e-02    3.579e-03     0.000e+00     1.932e-02   -1.369e-03     0.000e+00     0.000e+00            8.024e+01            3.071e+06           -1.000e+00            1.103e-02            0.000e+00       9.704e+01       3.714e+06       1.000e+00       2.658e-02       0.000e+00    9.398e-04    2.184e-04    2.192e-04    3.171e-03    2.788e-02    8.509e-04   -3.747e-01      1034401    5.396e-01      1060019   -4.884e-01      1027571    4.941e-01      1018600   -4.147e-01      1024854    4.669e-01      1024524   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.162e+00         8901   -1.077e+01      1042921    1.031e+01      1047048   -1.086e+01      1028726    1.359e+01      1029433   -1.213e+01      1029897    1.183e+01      1027739   -1.316e+02      1011708    1.387e+03      1046130   -1.310e-03   -2.155e-07   -1.367e-04   -3.704e-08    2.113e-03   -2.244e-07    2.136e-04   -2.647e-07   -1.339e-04    1.526e-08   -2.114e-03    2.987e-07
    5.517e+00    6.133e-03    4.355e-04    7.102e-02    7.058e-02    3.771e-02    0.000e+00    0.000e+00    3.331e-02    3.629e-03     0.000e+00     1.951e-02   -1.374e-03     0.000e+00     0.000e+00            8.048e+01            3.080e+06           -1.000e+00            1.101e-02            0.000e+00       9.738e+01       3.727e+06       1.000e+00       2.670e-02       0.000e+00    9.732e-04    2.185e-04    2.129e-04    3.171e-03    2.788e-02    8.491e-04   -3.548e-01      1047048    5.498e-01      1052457   -4.462e-01      1029433    4.398e-01      1018865   -4.175e-01      1019790    4.486e-01      1029423   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.067e+00         9663   -1.100e+00         7365    1.161e+00         8901   -1.096e+01      1040823    9.985e+00      1047272   -1.188e+01      1028113    1.525e+01      1027947   -1.244e+01      1022541    1.151e+01      1018450   -1.399e+02      1013371    1.384e+03      1043346   -1.313e-03   -3.328e-07   -1.370e-04   -3.182e-08    2.111e-03   -4.146e-07    2.150e-04   -5.117e-08   -1.341e-04    1.695e-08   -2.116e-03    1.365e-07
    5.571e+00    6.093e-03    4.335e-04    7.115e-02    7.072e-02    3.789e-02    0.000e+00    0.000e+00    3.326e-02    3.677e-03     0.000e+00     1.970e-02   -1.380e-03     0.000e+00     0.000e+00            8.072e+01            3.090e+06           -1.000e+00            1.112e-02            0.000e+00       9.771e+01       3.740e+06       1.000e+00       2.677e-02       0.000e+00    9.304e-04    2.167e-04    2.156e-04    3.171e-03    2.788e-02    8.494e-04   -3.508e-01      1034704    5.693e-01      1056058   -4.342e-01      1024440    4.299e-01      1030936   -4.263e-01      1018521    4.446e-01      1024726   -3.036e+00         7487    3.180e+00         8895   -3.673e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.159e+00         8901   -8.901e+00      1035284    1.160e+01      1045928   -1.256e+01      1019248    1.300e+01      1020940   -1.187e+01      1029729    1.197e+01      1028275   -1.224e+02      1008516    1.381e+03      1045135   -1.316e-03   -4.369e-07   -1.373e-04   -2.033e-08    2.107e-03   -2.854e-07    2.151e-04    8.047e-08   -1.342e-04    1.212e-08   -2.115e-03   -1.267e-07
    5.624e+00    6.785e-03    4.840e-04    7.134e-02    7.086e-02    3.805e-02    0.000e+00    0.000e+00    3.329e-02    3.719e-03     0.000e+00     1.989e-02   -1.385e-03     0.000e+00     0.000e+00            8.099e+01            3.100e+06           -1.000e+00            1.118e-02            0.000e+00       9.802e+01       3.752e+06       1.000e+00       2.687e-02       0.000e+00    9.547e-04    2.177e-04    2.173e-04    3.170e-03    2.788e-02    8.504e-04   -3.833e-01      1046152    5.500e-01      1054522   -4.852e-01      1010555    4.597e-01      1019248   -4.615e-01      1020580    4.731e-01      1029729   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -9.019e+00      1033650    1.147e+01      1040008   -1.185e+01      1028385    1.266e+01      1030936   -1.252e+01      1018521    1.228e+01      1018398   -1.504e+02      1015391    1.395e+03      1046130   -1.319e-03   -3.649e-07   -1.374e-04   -1.862e-09    2.104e-03   -7.869e-08    2.164e-04   -2.363e-07   -1.343e-04    1.302e-08   -2.115e-03   -1.419e-07
