# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyZmin
# 78 PoyZminInst
# 79 PoyXmax
# 80 PoyXmaxInst
# 81 PoyYmax
# 82 PoyYmaxInst
# 83 PoyZmax
# 84 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    1.681e+02    3.548e+00    1.119e+00    3.154e-01   -8.037e-01    2.375e-01    0.000e+00    0.000e+00    7.783e-02    1.859e-01     0.000e+00     0.000e+00    3.019e-01   -9.589e-01     0.000e+00     0.000e+00            9.984e+01            7.464e+03           -1.000e+00            1.086e-01            0.000e+00          1.098e+02          8.208e+03          1.000e+00          1.290e-01          0.000e+00    1.988e-02    1.903e-02    4.560e-04    3.465e-03    3.388e-02    1.110e-03   -1.974e+00        63663    2.289e+00        48758   -1.964e+00        56862    2.242e+00        61127   -3.414e-01          509    4.267e-01          508   -2.690e+00          468    2.845e+00          556   -3.042e+00          508    9.616e-01          604   -5.927e-01          563    5.579e-01          459   -5.154e+01        56598    6.334e+01        48446   -6.194e+01        55086    5.091e+01        55406   -5.675e+01        64239    5.379e+01        61743   -6.564e+02        59022    3.639e+03        64863   -8.306e-01   -2.769e-05   -8.723e-03   -6.779e-07    1.687e-03    1.758e-06   -1.183e-01    1.804e-06   -8.916e-03    1.276e-06    5.994e-03   -2.313e-06
    1.692e+02    3.552e+00    1.129e+00    3.178e-01   -8.110e-01    2.400e-01    0.000e+00    0.000e+00    7.781e-02    1.885e-01     0.000e+00     0.000e+00    3.039e-01   -9.656e-01     0.000e+00     0.000e+00            1.001e+02            7.484e+03           -1.000e+00            1.100e-01            0.000e+00          1.101e+02          8.229e+03          1.000e+00          1.300e-01          0.000e+00    2.014e-02    1.873e-02    4.529e-04    3.552e-03    3.383e-02    1.105e-03   -1.962e+00        61982    2.135e+00        43311   -2.080e+00        55910    1.924e+00        49662   -3.403e-01          509    4.263e-01          508   -2.692e+00          468    2.852e+00          556   -3.041e+00          508    9.710e-01          604   -5.985e-01          563    5.532e-01          459   -7.337e+01        53567    5.915e+01        44798   -7.133e+01        59159    6.286e+01        55110   -5.301e+01        63631    5.345e+01        59039   -5.250e+02        48446    3.377e+03        65175   -8.361e-01   -3.026e-05   -8.852e-03   -8.680e-07    1.697e-03    3.485e-07   -1.192e-01   -2.569e-06   -9.086e-03    1.173e-06    5.923e-03   -4.119e-06
    1.702e+02    3.556e+00    1.138e+00    3.201e-01   -8.183e-01    2.411e-01    0.000e+00    0.000e+00    7.897e-02    1.909e-01     0.000e+00     0.000e+00    3.056e-01   -9.722e-01     0.000e+00     0.000e+00            1.002e+02            7.493e+03           -1.000e+00            1.101e-01            0.000e+00          1.104e+02          8.255e+03          1.000e+00          1.311e-01          0.000e+00    2.091e-02    1.894e-02    4.517e-04    3.549e-03    3.401e-02    1.114e-03   -2.101e+00        61943    2.355e+00        62326   -2.158e+00        61943    1.917e+00        65062   -3.597e-01          509    4.252e-01          508   -2.689e+00          468    2.851e+00          556   -3.042e+00          508    9.686e-01          604   -5.997e-01          563    5.513e-01          459   -6.311e+01        61294    6.064e+01        53062   -5.115e+01        52887    6.056e+01        60014   -5.393e+01        61583    5.511e+01        59175   -6.235e+02        62326    3.630e+03        65175   -8.416e-01   -3.960e-05   -9.001e-03   -3.623e-07    1.746e-03    5.382e-07   -1.200e-01    6.103e-06   -9.230e-03    7.591e-07    5.820e-03   -2.671e-06
    1.713e+02    3.560e+00    1.148e+00    3.224e-01   -8.254e-01    2.437e-01    0.000e+00    0.000e+00    7.874e-02    1.931e-01     0.000e+00     0.000e+00    3.075e-01   -9.790e-01     0.000e+00     0.000e+00            1.005e+02            7.515e+03           -1.000e+00            1.116e-01            0.000e+00          1.108e+02          8.281e+03          1.000e+00          1.321e-01          0.000e+00    2.024e-02    1.947e-02    4.244e-04    3.607e-03    3.389e-02    1.101e-03   -2.180e+00        49934    1.956e+00        49575   -2.069e+00        56894    2.038e+00        55751   -3.490e-01          509    4.306e-01          508   -2.689e+00          468    2.851e+00          556   -3.038e+00          508    9.646e-01          604   -5.956e-01          563    5.537e-01          459   -5.775e+01        58230    5.350e+01        58198   -6.465e+01        44543    6.640e+01        60231   -6.450e+01        64199    5.693e+01        55087   -5.557e+02        56166    3.641e+03        65175   -8.469e-01   -2.885e-05   -9.103e-03   -1.733e-07    1.749e-03   -2.114e-06   -1.212e-01    8.237e-06   -9.370e-03    8.216e-07    5.904e-03   -5.416e-08
    1.724e+02    3.572e+00    1.157e+00    3.239e-01   -8.328e-01    2.449e-01    0.000e+00    0.000e+00    7.897e-02    1.958e-01     0.000e+00     0.000e+00    3.095e-01   -9.858e-01     0.000e+00     0.000e+00            1.006e+02            7.522e+03           -1.000e+00            1.118e-01            0.000e+00          1.111e+02          8.307e+03          1.000e+00          1.331e-01          0.000e+00    2.096e-02    1.890e-02    4.527e-04    3.571e-03    3.397e-02    1.114e-03   -1.807e+00        50495    2.218e+00        40319   -2.271e+00        55854    1.780e+00        43574   -3.491e-01          509    4.243e-01          508   -2.687e+00          468    2.850e+00          556   -3.044e+00          508    9.631e-01          604   -6.013e-01          563    5.488e-01          459   -5.490e+01        50463    5.685e+01        64366   -6.216e+01        51446    5.492e+01        63871   -5.936e+01        64111    7.255e+01        63895   -5.464e+02        62647    4.037e+03        65430   -8.524e-01   -2.908e-05   -9.265e-03   -1.340e-06    1.754e-03   -6.200e-07   -1.222e-01    1.007e-05   -9.503e-03    7.156e-07    5.895e-03    4.883e-06
    1.735e+02    3.578e+00    1.166e+00    3.259e-01   -8.402e-01    2.458e-01    0.000e+00    0.000e+00    8.011e-02    1.984e-01     0.000e+00     0.000e+00    3.114e-01   -9.924e-01     0.000e+00     0.000e+00            1.009e+02            7.546e+03           -1.000e+00            1.121e-01            0.000e+00          1.111e+02          8.308e+03          1.000e+00          1.337e-01          0.000e+00    2.104e-02    1.986e-02    4.703e-04    3.607e-03    3.402e-02    1.113e-03   -2.071e+00        64262    2.340e+00        53495   -2.242e+00        55127    1.907e+00        46543   -3.531e-01          509    4.294e-01          508   -2.690e+00          468    2.851e+00          556   -3.038e+00          508    9.668e-01          604   -5.962e-01          563    5.541e-01          459   -4.947e+01        49415    5.714e+01        63758   -6.344e+01        53526    5.746e+01        60647   -6.481e+01        63791    5.049e+01        64415   -6.164e+02        55119    3.833e+03        65110   -8.580e-01   -3.889e-05   -9.423e-03   -2.213e-07    1.762e-03   -4.442e-07   -1.229e-01    2.770e-06   -9.615e-03    6.761e-07    5.814e-03    3.411e-06
    1.745e+02    3.588e+00    1.176e+00    3.277e-01   -8.481e-01    2.483e-01    0.000e+00    0.000e+00    7.946e-02    2.010e-01     0.000e+00     0.000e+00    3.130e-01   -9.993e-01     0.000e+00     0.000e+00            1.010e+02            7.549e+03           -1.000e+00            1.142e-01            0.000e+00          1.111e+02          8.304e+03          1.000e+00          1.340e-01          0.000e+00    2.111e-02    1.947e-02    4.565e-04    3.583e-03    3.371e-02    1.136e-03   -2.478e+00        51671    1.919e+00        62919   -2.259e+00        44726    2.085e+00        42478   -3.454e-01          509    4.275e-01          508   -2.689e+00          468    2.855e+00          556   -3.039e+00          508    9.653e-01          604   -5.986e-01          563    5.554e-01          459   -6.279e+01        55102    6.009e+01        54854   -5.851e+01        64119    5.776e+01        61894   -5.418e+01        57215    8.097e+01        64087   -6.012e+02        50647    3.707e+03        64646   -8.634e-01   -3.922e-05   -9.533e-03   -1.257e-06    1.718e-03   -1.664e-06   -1.239e-01    3.355e-06   -9.746e-03    8.873e-07    5.562e-03    1.459e-06
    1.756e+02    3.588e+00    1.186e+00    3.305e-01   -8.553e-01    2.503e-01    0.000e+00    0.000e+00    8.027e-02    2.031e-01     0.000e+00     0.000e+00    3.148e-01   -1.006e+00     0.000e+00     0.000e+00            1.015e+02            7.586e+03           -1.000e+00            1.154e-01            0.000e+00          1.113e+02          8.324e+03          1.000e+00          1.348e-01          0.000e+00    2.147e-02    2.018e-02    4.918e-04    3.504e-03    3.346e-02    1.168e-03   -2.166e+00        50751    2.049e+00        45414   -2.016e+00        43391    1.886e+00        59911   -3.554e-01          509    4.271e-01          508   -2.689e+00          468    2.850e+00          556   -3.041e+00          508    9.674e-01          604   -5.919e-01          563    5.568e-01          459   -5.749e+01        53550    5.936e+01        57214   -5.162e+01        58742    5.998e+01        57014   -5.458e+01        50543    6.630e+01        63711   -7.119e+02        49727    3.632e+03        64647   -8.689e-01   -2.723e-05   -9.674e-03   -3.439e-07    1.712e-03   -1.354e-08   -1.250e-01    4.364e-06   -9.871e-03    1.435e-06    5.580e-03   -1.391e-06
    1.767e+02    3.591e+00    1.195e+00    3.327e-01   -8.620e-01    2.521e-01    0.000e+00    0.000e+00    8.060e-02    2.056e-01     0.000e+00     0.000e+00    3.167e-01   -1.012e+00     0.000e+00     0.000e+00            1.017e+02            7.601e+03           -1.000e+00            1.165e-01            0.000e+00          1.116e+02          8.341e+03          1.000e+00          1.356e-01          0.000e+00    2.108e-02    2.030e-02    4.637e-04    3.556e-03    3.397e-02    1.228e-03   -2.456e+00        56143    2.245e+00        61094   -2.386e+00        55086    2.254e+00        61215   -3.513e-01          509    4.245e-01          508   -2.691e+00          468    2.852e+00          556   -3.042e+00          508    9.611e-01          604   -5.964e-01          563    5.538e-01          459   -6.425e+01        60559    5.990e+01        62382   -5.408e+01        55910    5.960e+01        52527   -5.443e+01        64151    6.137e+01        64383   -6.318e+02        55078    3.688e+03        65342   -8.741e-01   -3.659e-05   -9.761e-03   -4.450e-07    1.706e-03   -5.625e-07   -1.258e-01   -1.247e-08   -9.995e-03    1.255e-06    5.686e-03    4.642e-06
    1.777e+02    3.598e+00    1.204e+00    3.348e-01   -8.696e-01    2.533e-01    0.000e+00    0.000e+00    8.148e-02    2.082e-01     0.000e+00     0.000e+00    3.185e-01   -1.019e+00     0.000e+00     0.000e+00            1.020e+02            7.624e+03           -1.000e+00            1.168e-01            0.000e+00          1.118e+02          8.357e+03          1.000e+00          1.365e-01          0.000e+00    2.177e-02    2.062e-02    4.491e-04    3.572e-03    3.387e-02    1.201e-03   -1.908e+00        58750    1.968e+00        52727   -2.212e+00        41398    2.049e+00        41479   -3.366e-01          509    4.213e-01          508   -2.695e+00          468    2.845e+00          556   -3.047e+00          508    9.625e-01          604   -5.907e-01          563    5.609e-01          459   -4.905e+01        64055    5.206e+01        56430   -5.315e+01        59726    5.976e+01        64311   -5.525e+01        63807    6.119e+01        64375   -5.344e+02        58695    3.422e+03        65142   -8.796e-01   -3.215e-05   -9.897e-03   -8.640e-07    1.687e-03   -7.547e-07   -1.268e-01    5.460e-06   -1.013e-02    8.265e-07    5.531e-03   -9.545e-07
    1.788e+02    3.595e+00    1.214e+00    3.379e-01   -8.766e-01    2.550e-01    0.000e+00    0.000e+00    8.285e-02    2.106e-01     0.000e+00     0.000e+00    3.205e-01   -1.026e+00     0.000e+00     0.000e+00            1.021e+02            7.634e+03           -1.000e+00            1.174e-01            0.000e+00          1.123e+02          8.393e+03          1.000e+00          1.376e-01          0.000e+00    2.268e-02    2.092e-02    4.960e-04    3.564e-03    3.401e-02    1.185e-03   -2.274e+00        50694    1.998e+00        51382   -2.220e+00        62623    2.041e+00        49447   -3.368e-01          509    4.308e-01          508   -2.692e+00          468    2.847e+00          556   -3.037e+00          508    9.701e-01          604   -5.917e-01          563    5.582e-01          459   -6.224e+01        57510    5.139e+01        52054   -4.937e+01        59782    5.426e+01        55703   -7.266e+01        41487    5.451e+01        50935   -6.693e+02        62615    3.587e+03        64847   -8.849e-01   -2.757e-05   -1.001e-02   -8.550e-07    1.754e-03   -1.166e-06   -1.281e-01    7.576e-06   -1.025e-02    4.744e-07    5.668e-03    3.094e-06
    1.799e+02    3.605e+00    1.224e+00    3.395e-01   -8.841e-01    2.567e-01    0.000e+00    0.000e+00    8.278e-02    2.131e-01     0.000e+00     0.000e+00    3.224e-01   -1.033e+00     0.000e+00     0.000e+00            1.024e+02            7.655e+03           -1.000e+00            1.184e-01            0.000e+00          1.126e+02          8.419e+03          1.000e+00          1.383e-01          0.000e+00    2.250e-02    2.091e-02    5.064e-04    3.646e-03    3.403e-02    1.195e-03   -2.345e+00        52351    2.214e+00        58566   -2.169e+00        41806    2.001e+00        52502   -3.470e-01          509    4.178e-01          508   -2.695e+00          468    2.844e+00          556   -3.049e+00          508    9.534e-01          604   -5.927e-01          563    5.599e-01          459   -5.849e+01        58879    5.263e+01        53943   -5.616e+01        59726    5.737e+01        52927   -5.350e+01        61631    6.761e+01        64007   -5.667e+02        52502    3.731e+03        64983   -8.903e-01   -2.985e-05   -1.014e-02   -7.147e-07    1.743e-03    5.356e-07   -1.289e-01    4.640e-06   -1.037e-02    1.760e-07    5.411e-03   -8.571e-07
    1.809e+02    3.614e+00    1.233e+00    3.412e-01   -8.919e-01    2.582e-01    0.000e+00    0.000e+00    8.299e-02    2.155e-01     0.000e+00     0.000e+00    3.241e-01   -1.040e+00     0.000e+00     0.000e+00            1.024e+02            7.654e+03           -1.000e+00            1.190e-01            0.000e+00          1.129e+02          8.439e+03          1.000e+00          1.392e-01          0.000e+00    2.227e-02    2.154e-02    5.368e-04    3.555e-03    3.386e-02    1.235e-03   -2.288e+00        42654    2.472e+00        59702   -2.237e+00        55126    2.432e+00        50991   -3.446e-01          509    4.255e-01          508   -2.691e+00          468    2.845e+00          556   -3.043e+00          508    9.592e-01          604   -5.941e-01          563    5.518e-01          459   -5.625e+01        58110    6.203e+01        58206   -5.643e+01        57759    5.671e+01        46647   -5.118e+01        62799    6.341e+01        58791   -6.517e+02        56631    3.604e+03        64983   -8.960e-01   -3.102e-05   -1.031e-02   -6.079e-07    1.675e-03    2.334e-07   -1.298e-01    8.595e-06   -1.046e-02    1.098e-06    5.283e-03    5.477e-06
    1.820e+02    3.620e+00    1.242e+00    3.432e-01   -8.990e-01    2.598e-01    0.000e+00    0.000e+00    8.337e-02    2.179e-01     0.000e+00     0.000e+00    3.261e-01   -1.046e+00     0.000e+00     0.000e+00            1.029e+02            7.694e+03           -1.000e+00            1.197e-01            0.000e+00          1.131e+02          8.458e+03          1.000e+00          1.401e-01          0.000e+00    2.268e-02    2.163e-02    5.510e-04    3.744e-03    3.361e-02    1.157e-03   -2.249e+00        53767    1.861e+00        55654   -2.060e+00        44190    2.199e+00        55039   -3.501e-01          509    4.312e-01          508   -2.695e+00          468    2.850e+00          556   -3.035e+00          508    9.708e-01          604   -5.946e-01          563    5.576e-01          459   -5.098e+01        53702    5.650e+01        61799   -6.999e+01        58254    6.572e+01        53831   -5.992e+01        50391    5.066e+01        62047   -4.947e+02        46758    3.615e+03        65111   -9.014e-01   -4.110e-05   -1.043e-02   -6.148e-07    1.674e-03   -5.392e-07   -1.309e-01    4.910e-06   -1.061e-02    3.316e-07    5.159e-03   -1.606e-07
    1.831e+02    3.625e+00    1.252e+00    3.453e-01   -9.063e-01    2.619e-01    0.000e+00    0.000e+00    8.346e-02    2.206e-01     0.000e+00     0.000e+00    3.281e-01   -1.053e+00     0.000e+00     0.000e+00            1.031e+02            7.708e+03           -1.000e+00            1.208e-01            0.000e+00          1.135e+02          8.486e+03          1.000e+00          1.410e-01          0.000e+00    2.217e-02    2.222e-02    4.710e-04    3.567e-03    3.385e-02    1.178e-03   -2.116e+00        46390    2.007e+00        55503   -1.936e+00        59126    2.264e+00        53471   -3.513e-01          509    4.239e-01          508   -2.690e+00          468    2.845e+00          556   -3.045e+00          508    9.621e-01          604   -5.942e-01          563    5.530e-01          459   -5.205e+01        62287    5.632e+01        55703   -6.116e+01        56198    5.910e+01        55607   -5.004e+01        62655    5.325e+01        53095   -6.122e+02        53471    3.723e+03        65111   -9.068e-01   -3.102e-05   -1.055e-02   -5.549e-07    1.760e-03    1.361e-07   -1.318e-01    9.092e-06   -1.075e-02    4.570e-07    4.981e-03   -3.811e-06
    1.842e+02    3.627e+00    1.262e+00    3.478e-01   -9.138e-01    2.633e-01    0.000e+00    0.000e+00    8.449e-02    2.231e-01     0.000e+00     0.000e+00    3.301e-01   -1.060e+00     0.000e+00     0.000e+00            1.035e+02            7.735e+03           -1.000e+00            1.214e-01            0.000e+00          1.140e+02          8.520e+03          1.000e+00          1.419e-01          0.000e+00    2.337e-02    2.193e-02    5.089e-04    3.669e-03    3.382e-02    1.186e-03   -2.123e+00        60038    2.230e+00        48958   -2.323e+00        43367    1.943e+00        55782   -3.580e-01          509    4.207e-01          508   -2.695e+00          468    2.848e+00          556   -3.047e+00          508    9.625e-01          604   -5.963e-01          563    5.528e-01          459   -5.349e+01        55783    5.874e+01        60727   -6.028e+01        57063    5.837e+01        52415   -5.577e+01        63823    5.403e+01        60799   -5.541e+02        48798    3.733e+03        65030   -9.123e-01   -3.268e-05   -1.071e-02   -2.103e-06    1.715e-03   -5.709e-07   -1.331e-01    8.004e-06   -1.088e-02    7.334e-07    5.122e-03    5.027e-06
    1.852e+02    3.627e+00    1.271e+00    3.506e-01   -9.209e-01    2.649e-01    0.000e+00    0.000e+00    8.567e-02    2.256e-01     0.000e+00     0.000e+00    3.318e-01   -1.066e+00     0.000e+00     0.000e+00            1.035e+02            7.741e+03           -1.000e+00            1.223e-01            0.000e+00          1.142e+02          8.535e+03          1.000e+00          1.426e-01          0.000e+00    2.338e-02    2.241e-02    5.308e-04    3.576e-03    3.455e-02    1.222e-03   -2.294e+00        55783    2.392e+00        51007   -2.199e+00        54502    2.062e+00        42751   -3.452e-01          509    4.262e-01          508   -2.694e+00          468    2.845e+00          556   -3.041e+00          508    9.684e-01          604   -5.936e-01          563    5.544e-01          459   -6.782e+01        55799    5.945e+01        50415   -7.677e+01        45854    5.189e+01        55806   -5.940e+01        62759    5.843e+01        52727   -5.687e+02        47918    3.753e+03        65126   -9.173e-01   -3.411e-05   -1.084e-02   -1.108e-06    1.831e-03   -1.156e-06   -1.342e-01    8.402e-06   -1.105e-02    8.715e-07    5.197e-03    4.254e-06
    1.863e+02    3.630e+00    1.281e+00    3.529e-01   -9.281e-01    2.666e-01    0.000e+00    0.000e+00    8.630e-02    2.277e-01     0.000e+00     0.000e+00    3.336e-01   -1.073e+00     0.000e+00     0.000e+00            1.039e+02            7.769e+03           -1.000e+00            1.231e-01            0.000e+00          1.146e+02          8.565e+03          1.000e+00          1.435e-01          0.000e+00    2.379e-02    2.269e-02    5.504e-04    3.633e-03    3.440e-02    1.232e-03   -2.237e+00        57654    2.109e+00        50687   -1.804e+00        49775    2.152e+00        59599   -3.370e-01          509    4.362e-01          508   -2.692e+00          468    2.849e+00          556   -3.031e+00          508    9.702e-01          604   -5.967e-01          563    5.533e-01          459   -5.731e+01        56007    7.764e+01        55526   -7.028e+01        61287    5.799e+01        63838   -7.161e+01        64055    6.373e+01        59823   -6.181e+02        56630    4.141e+03        65126   -9.226e-01   -3.945e-05   -1.100e-02   -2.033e-06    1.825e-03    9.774e-08   -1.352e-01    8.776e-07   -1.117e-02    1.167e-06    4.951e-03    4.405e-06
    1.874e+02    3.630e+00    1.291e+00    3.557e-01   -9.355e-01    2.686e-01    0.000e+00    0.000e+00    8.709e-02    2.302e-01     0.000e+00     0.000e+00    3.355e-01   -1.080e+00     0.000e+00     0.000e+00            1.042e+02            7.792e+03           -1.000e+00            1.241e-01            0.000e+00          1.148e+02          8.585e+03          1.000e+00          1.445e-01          0.000e+00    2.417e-02    2.290e-02    5.997e-04    3.658e-03    3.452e-02    1.255e-03   -2.332e+00        57190    2.068e+00        55654   -1.981e+00        53718    2.251e+00        55703   -3.434e-01          509    4.277e-01          508   -2.697e+00          468    2.846e+00          556   -3.040e+00          508    9.614e-01          604   -5.959e-01          563    5.535e-01          459   -5.041e+01        59479    5.720e+01        54062   -7.029e+01        63647    5.291e+01        55878   -6.806e+01        64063    5.376e+01        53415   -5.657e+02        55703    3.651e+03        64686   -9.282e-01   -4.021e-05   -1.117e-02   -5.913e-07    1.858e-03   -1.610e-06   -1.362e-01    9.771e-06   -1.132e-02    9.945e-07    4.882e-03    2.586e-06
    1.884e+02    3.633e+00    1.301e+00    3.581e-01   -9.429e-01    2.717e-01    0.000e+00    0.000e+00    8.640e-02    2.326e-01     0.000e+00     0.000e+00    3.376e-01   -1.087e+00     0.000e+00     0.000e+00            1.047e+02            7.824e+03           -1.000e+00            1.260e-01            0.000e+00          1.152e+02          8.614e+03          1.000e+00          1.457e-01          0.000e+00    2.301e-02    2.357e-02    6.553e-04    3.641e-03    3.420e-02    1.327e-03   -1.806e+00        51390    1.915e+00        59134   -2.182e+00        39479    2.107e+00        48271   -3.476e-01          509    4.180e-01          508   -2.698e+00          468    2.844e+00          556   -3.049e+00          508    9.580e-01          604   -5.935e-01          563    5.606e-01          459   -6.941e+01        55607    6.732e+01        56719   -6.439e+01        57702    6.006e+01        51950   -4.908e+01        63751    5.255e+01        58551   -5.649e+02        55078    3.550e+03        64686   -9.338e-01   -3.547e-05   -1.129e-02   -6.630e-07    1.820e-03   -2.275e-06   -1.371e-01    7.109e-06   -1.145e-02    1.020e-06    4.633e-03    4.572e-06
    1.895e+02    3.642e+00    1.311e+00    3.598e-01   -9.507e-01    2.723e-01    0.000e+00    0.000e+00    8.750e-02    2.354e-01     0.000e+00     0.000e+00    3.396e-01   -1.094e+00     0.000e+00     0.000e+00            1.047e+02            7.828e+03           -1.000e+00            1.259e-01            0.000e+00          1.154e+02          8.630e+03          1.000e+00          1.465e-01          0.000e+00    2.457e-02    2.313e-02    5.795e-04    3.656e-03    3.429e-02    1.267e-03   -2.180e+00        47695    2.402e+00        51743   -1.968e+00        57654    2.369e+00        54822   -3.661e-01          509    4.247e-01          508   -2.699e+00          468    2.846e+00          556   -3.042e+00          508    9.629e-01          604   -5.852e-01          563    5.640e-01          459   -6.585e+01        58639    6.749e+01        57135   -5.606e+01        58959    5.793e+01        46383   -5.164e+01        56183    5.444e+01        65383   -6.448e+02        54822    3.869e+03        65111   -9.392e-01   -4.008e-05   -1.143e-02   -1.400e-06    1.851e-03   -4.320e-07   -1.382e-01    5.352e-06   -1.160e-02    1.184e-06    4.452e-03    3.400e-06
    1.906e+02    3.646e+00    1.321e+00    3.622e-01   -9.584e-01    2.735e-01    0.000e+00    0.000e+00    8.875e-02    2.379e-01     0.000e+00     0.000e+00    3.412e-01   -1.101e+00     0.000e+00     0.000e+00            1.049e+02            7.843e+03           -1.000e+00            1.263e-01            0.000e+00          1.157e+02          8.648e+03          1.000e+00          1.472e-01          0.000e+00    2.532e-02    2.388e-02    5.370e-04    3.643e-03    3.408e-02    1.286e-03   -2.866e+00        54814    1.973e+00        52766   -2.217e+00        55086    1.911e+00        63727   -3.502e-01          509    4.197e-01          508   -2.696e+00          468    2.845e+00          556   -3.049e+00          508    9.533e-01          604   -5.894e-01          563    5.604e-01          459   -5.995e+01        57599    6.315e+01        55662   -6.210e+01        63959    6.375e+01        53694   -5.372e+01        63679    5.908e+01        63719   -5.586e+02        42263    4.048e+03        65383   -9.448e-01   -3.202e-05   -1.159e-02   -1.359e-06    1.810e-03   -2.321e-07   -1.390e-01   -1.492e-06   -1.174e-02    1.022e-06    4.360e-03    3.423e-06
    1.917e+02    3.648e+00    1.330e+00    3.645e-01   -9.653e-01    2.765e-01    0.000e+00    0.000e+00    8.805e-02    2.401e-01     0.000e+00     0.000e+00    3.431e-01   -1.107e+00     0.000e+00     0.000e+00            1.054e+02            7.877e+03           -1.000e+00            1.286e-01            0.000e+00          1.158e+02          8.657e+03          1.000e+00          1.479e-01          0.000e+00    2.451e-02    2.368e-02    5.231e-04    3.571e-03    3.444e-02    1.332e-03   -2.161e+00        41279    2.351e+00        63207   -2.138e+00        43663    2.598e+00        39390   -3.445e-01          509    4.270e-01          508   -2.688e+00          468    2.854e+00          556   -3.040e+00          508    9.701e-01          604   -5.961e-01          563    5.535e-01          459   -5.296e+01        58110    5.726e+01        55110   -5.819e+01        47807    5.356e+01        56743   -5.597e+01        64383    5.837e+01        64343   -6.072e+02        48270    4.293e+03        65078   -9.502e-01   -3.595e-05   -1.175e-02   -1.788e-06    1.837e-03    1.892e-06   -1.396e-01    7.231e-06   -1.187e-02    4.304e-07    4.096e-03   -1.543e-06
