# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst
    1.071e+01    2.630e-02    3.156e-03    1.200e-01    1.168e-01    9.281e-02    0.000e+00    0.000e+00    2.716e-02    3.422e-02     0.000e+00     0.000e+00    1.365e-01   -6.079e-03     0.000e+00     0.000e+00            5.615e+01            1.049e+04           -1.000e+00            2.078e-02            0.000e+00          7.341e+01          1.372e+04          1.000e+00          7.203e-02          0.000e+00    4.833e-03    1.645e-03    2.443e-07    3.604e-06    2.065e-02    2.983e-05   -1.755e+00       130123    1.943e+00       131504   -1.205e+00       129762    1.127e+00       129639   -6.601e-03       130351    7.058e-03       127743   -4.685e-02       130187    6.102e-02       130475    1.468e-01       129966    2.564e-01       127248   -1.420e-01       130137    1.201e-01       130747   -8.843e+01       130819    8.339e+01       130745   -7.749e+01       130378    1.060e+02       130526   -2.666e+01       130221    5.026e+01       130478   -1.607e+03       129928    7.918e+03       130992   -9.053e-04   -1.185e-07   -1.217e-04   -3.073e-08   -4.947e-03    1.173e-06   -1.051e-04    1.680e-08
    1.178e+01    3.008e-02    3.822e-03    1.270e-01    1.232e-01    9.992e-02    0.000e+00    0.000e+00    2.713e-02    4.081e-02     0.000e+00     0.000e+00    1.502e-01   -6.794e-03     0.000e+00     0.000e+00            6.124e+01            1.145e+04           -1.000e+00            2.187e-02            0.000e+00          7.804e+01          1.458e+04          1.000e+00          7.805e-02          0.000e+00    4.652e-03    1.791e-03    2.414e-07    3.496e-06    2.065e-02    3.297e-05   -1.765e+00       130493    1.736e+00       130718   -1.387e+00       130944    1.362e+00       130120   -9.906e-03       130494    5.296e-03       130291   -5.153e-02       130105    5.546e-02       130228    1.628e-01       130486    2.499e-01       128063   -1.337e-01       130402    1.569e-01       130439   -7.424e+01       130733    9.052e+01       130410   -9.117e+01       130246    1.059e+02       130095   -3.251e+01       130233    4.257e+01       130487   -1.845e+03       130010    7.416e+03       130830   -1.006e-03   -1.973e-07   -1.402e-04   -2.367e-08   -5.529e-03    6.893e-07   -1.195e-04    2.627e-08
    1.285e+01    3.319e-02    4.479e-03    1.349e-01    1.304e-01    1.077e-01    0.000e+00    0.000e+00    2.723e-02    4.688e-02     0.000e+00     0.000e+00    1.642e-01   -7.494e-03     0.000e+00     0.000e+00            6.638e+01            1.241e+04           -1.000e+00            2.311e-02            0.000e+00          8.320e+01          1.555e+04          1.000e+00          8.458e-02          0.000e+00    4.744e-03    1.823e-03    2.489e-07    3.481e-06    2.062e-02    3.088e-05   -1.637e+00       130212    1.839e+00       131317   -1.220e+00       130978    1.174e+00       129743   -6.407e-03       130507    8.841e-03       131056   -5.274e-02       130492    6.659e-02       130075    1.585e-01       129643    2.524e-01       127503   -1.694e-01       130417    1.168e-01       130661   -7.922e+01       130492    6.996e+01       130771   -8.842e+01       130482    9.052e+01       130136   -2.871e+01       130304    4.085e+01       130409   -1.751e+03       129700    8.225e+03       130875   -1.124e-03   -2.214e-07   -1.567e-04   -1.445e-08   -6.081e-03    1.378e-06   -1.317e-04    1.932e-08
    1.392e+01    3.649e-02    5.229e-03    1.433e-01    1.381e-01    1.162e-01    0.000e+00    0.000e+00    2.709e-02    5.255e-02     0.000e+00     0.000e+00    1.781e-01   -8.165e-03     0.000e+00     0.000e+00            7.186e+01            1.343e+04           -1.000e+00            2.491e-02            0.000e+00          8.840e+01          1.652e+04          1.000e+00          9.130e-02          0.000e+00    4.520e-03    1.919e-03    2.575e-07    4.166e-06    2.061e-02    3.503e-05   -1.736e+00       130217    1.725e+00       131451   -1.311e+00       130509    1.172e+00       130685   -1.210e-02       130636    5.361e-03       129552   -7.402e-02       130172    6.782e-02       130329    1.550e-01       129916    2.527e-01       129940   -1.743e-01       130412    1.364e-01       130347   -1.079e+02       131024    6.849e+01       130746   -9.711e+01       130229    1.211e+02       130137   -3.241e+01       130173    4.432e+01       130331   -1.420e+03       129798    7.497e+03       130589   -1.247e-03   -2.888e-07   -1.766e-04   -4.943e-08   -6.597e-03    7.756e-07   -1.438e-04    2.386e-08
    1.499e+01    4.055e-02    6.142e-03    1.514e-01    1.453e-01    1.242e-01    0.000e+00    0.000e+00    2.729e-02    5.839e-02     0.000e+00     0.000e+00    1.919e-01   -8.887e-03     0.000e+00     0.000e+00            7.719e+01            1.443e+04           -1.000e+00            2.642e-02            0.000e+00          9.352e+01          1.748e+04          1.000e+00          9.775e-02          0.000e+00    4.604e-03    2.036e-03    2.679e-07    4.093e-06    2.060e-02    4.348e-05   -1.755e+00       130164    1.709e+00       130853   -1.349e+00       130527    1.301e+00       130612   -6.469e-03       129049    6.663e-03       130686   -4.598e-02       130274    7.176e-02       130334    1.506e-01       129823    2.510e-01       125964   -1.426e-01       130612    1.616e-01       129571   -9.397e+01       130901    7.451e+01       130619   -9.266e+01       130524    8.638e+01       130367   -3.149e+01       129750    4.773e+01       130335   -1.643e+03       129636    7.689e+03       130936   -1.386e-03   -2.843e-07   -1.927e-04   -1.958e-08   -7.148e-03    4.434e-07   -1.604e-04    5.789e-08
    1.606e+01    4.429e-02    7.084e-03    1.599e-01    1.529e-01    1.325e-01    0.000e+00    0.000e+00    2.744e-02    6.379e-02     0.000e+00     0.000e+00    2.056e-01   -9.632e-03     0.000e+00     0.000e+00            8.260e+01            1.544e+04           -1.000e+00            2.812e-02            0.000e+00          9.873e+01          1.845e+04          1.000e+00          1.044e-01          0.000e+00    4.607e-03    2.235e-03    2.444e-07    4.326e-06    2.055e-02    4.374e-05   -1.691e+00       130189    1.824e+00       131040   -1.268e+00       129413    1.252e+00       130757   -4.862e-03       124281    6.629e-03       127724   -6.512e-02       130285    7.848e-02       130072    1.472e-01       129657    2.536e-01       131044   -1.597e-01       130276    1.470e-01       130138   -1.123e+02       130401    8.502e+01       130251   -8.521e+01       130476    9.412e+01       130156   -2.532e+01       129042    5.207e+01       130138   -1.437e+03       129837    7.542e+03       131024   -1.531e-03   -2.397e-07   -2.117e-04   -2.021e-08   -7.709e-03    1.451e-06   -1.807e-04    2.250e-08
    1.713e+01    4.794e-02    8.085e-03    1.686e-01    1.606e-01    1.409e-01    0.000e+00    0.000e+00    2.769e-02    6.893e-02     0.000e+00     0.000e+00    2.192e-01   -1.039e-02     0.000e+00     0.000e+00            8.817e+01            1.648e+04           -1.000e+00            2.976e-02            0.000e+00          1.041e+02          1.946e+04          1.000e+00          1.112e-01          0.000e+00    4.804e-03    2.318e-03    2.233e-07    4.429e-06    2.052e-02    4.280e-05   -1.794e+00       130383    1.603e+00       131354   -1.335e+00       129183    1.195e+00       127361   -5.492e-03       128588    1.475e-02       130909   -5.690e-02       130314    6.708e-02       130538    1.426e-01       129620    2.504e-01       130644   -1.717e-01       130284    1.879e-01       130367   -9.766e+01       130843    6.823e+01       130549   -1.431e+02       130513    9.067e+01       130460   -2.609e+01       129255    4.892e+01       130498   -1.827e+03       129839    7.759e+03       131049   -1.661e-03   -1.587e-07   -2.314e-04   -2.306e-08   -8.297e-03    4.593e-07   -2.001e-04    5.236e-08
    1.820e+01    5.236e-02    9.298e-03    1.776e-01    1.683e-01    1.499e-01    0.000e+00    0.000e+00    2.767e-02    7.390e-02     0.000e+00     0.000e+00    2.327e-01   -1.118e-02     0.000e+00     0.000e+00            9.373e+01            1.752e+04           -1.000e+00            3.190e-02            0.000e+00          1.096e+02          2.048e+04          1.000e+00          1.180e-01          0.000e+00    4.651e-03    2.476e-03    2.417e-07    4.739e-06    2.049e-02    4.856e-05   -1.598e+00       130528    1.725e+00       129779   -1.288e+00       130799    1.327e+00       130570   -1.512e-02       131027    9.759e-03       130961   -5.480e-02       130178    6.043e-02       129654    1.448e-01       128906    2.541e-01       131198   -1.433e-01       130180    1.228e-01       130375   -9.080e+01       130354    6.467e+01       130437   -1.178e+02       130181    9.000e+01       130357   -2.448e+01       127523    5.946e+01       130493   -1.839e+03       129779    7.832e+03       130620   -1.801e-03   -2.883e-07   -2.533e-04   -2.346e-09   -8.900e-03    9.192e-07   -2.280e-04    3.174e-08
    1.927e+01    5.680e-02    1.057e-02    1.861e-01    1.755e-01    1.583e-01    0.000e+00    0.000e+00    2.783e-02    7.895e-02     0.000e+00     0.000e+00    2.458e-01   -1.200e-02     0.000e+00     0.000e+00            9.903e+01            1.851e+04           -1.000e+00            3.361e-02            0.000e+00          1.147e+02          2.144e+04          1.000e+00          1.247e-01          0.000e+00    4.691e-03    2.638e-03    2.106e-07    4.570e-06    2.045e-02    5.102e-05   -1.618e+00       130344    1.936e+00       130831   -1.321e+00       127098    1.368e+00       130529   -7.828e-03       130151    5.864e-03       130199   -6.245e-02       130187    5.897e-02       130423    1.370e-01       129981    2.538e-01       130687   -1.731e-01       130153    1.528e-01       127900   -7.021e+01       130152    7.679e+01       129607   -9.013e+01       130140    8.209e+01       130273   -3.116e+01       130421    4.956e+01       130491   -1.411e+03       129833    6.871e+03       130868   -1.950e-03   -2.218e-07   -2.830e-04   -4.022e-08   -9.514e-03    1.218e-06   -2.531e-04    2.224e-08
    2.034e+01    6.151e-02    1.198e-02    1.947e-01    1.827e-01    1.666e-01    0.000e+00    0.000e+00    2.809e-02    8.399e-02     0.000e+00     0.000e+00    2.588e-01   -1.276e-02     0.000e+00     0.000e+00            1.041e+02            1.946e+04           -1.000e+00            3.525e-02            0.000e+00          1.198e+02          2.240e+04          1.000e+00          1.313e-01          0.000e+00    4.865e-03    2.756e-03    2.212e-07    5.473e-06    2.042e-02    4.911e-05   -1.580e+00       130329    1.966e+00       130717   -1.520e+00       130123    1.269e+00       130590   -7.726e-03       130847    9.587e-03       130823   -7.156e-02       130281    6.917e-02       130472    1.338e-01       130356    2.588e-01       130610   -1.609e-01       130522    1.692e-01       130268   -8.892e+01       129436    1.154e+02       130386   -9.909e+01       130248    1.101e+02       130428   -3.259e+01       130471    5.317e+01       130538   -1.621e+03       129784    7.108e+03       130877   -2.074e-03   -9.167e-08   -3.058e-04   -4.669e-09   -1.010e-02    9.227e-07   -2.764e-04    5.360e-08
    2.141e+01    6.582e-02    1.339e-02    2.034e-01    1.900e-01    1.751e-01    0.000e+00    0.000e+00    2.835e-02    8.915e-02     0.000e+00     0.000e+00    2.721e-01   -1.352e-02     0.000e+00     0.000e+00            1.095e+02            2.047e+04           -1.000e+00            3.724e-02            0.000e+00          1.250e+02          2.336e+04          1.000e+00          1.378e-01          0.000e+00    5.044e-03    2.859e-03    2.392e-07    5.360e-06    2.039e-02    5.836e-05   -1.616e+00       130296    1.758e+00       131017   -1.361e+00       131055    1.346e+00       130099   -6.536e-03       130823    8.610e-03       130233   -6.037e-02       130118    6.012e-02       130371    1.159e-01       129352    2.495e-01       130888   -2.289e-01       129726    1.420e-01       128216   -9.093e+01       130127    9.585e+01       130099   -9.351e+01       130485    8.506e+01       130172   -3.147e+01       129138    5.357e+01       130349   -1.622e+03       129577    7.073e+03       130787   -2.211e-03   -2.200e-07   -3.304e-04   -1.374e-08   -1.068e-02    8.348e-07   -2.989e-04    3.092e-08
