# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst
    1.071e+01    5.141e-02    7.150e-03    1.391e-01    1.319e-01    1.056e-01    0.000e+00    0.000e+00    3.351e-02    1.246e-02     0.000e+00     0.000e+00    1.340e-01   -1.047e-02     0.000e+00     0.000e+00            6.175e+01            2.885e+03           -1.000e+00            2.852e-02            0.000e+00          8.706e+01          4.068e+03          1.000e+00          7.706e-02          0.000e+00    9.722e-03    2.768e-03    7.463e-07    1.059e-05    2.088e-02    1.264e-04   -1.545e+00        32746    2.241e+00        32897   -1.443e+00        32746    1.394e+00        32524   -1.225e-02        32023    1.217e-02        32173   -8.422e-02        32456    8.986e-02        32423    1.432e-01        32492    2.623e-01        31295   -2.480e-01        32402    2.402e-01        32396   -7.188e+01        32347    6.803e+01        32546   -7.557e+01        32402    7.446e+01        32396   -2.552e+01        32308    3.385e+01        32490   -6.298e+02        32036    5.958e+03        32624   -1.478e-03   -4.309e-07   -2.605e-04   -2.700e-07   -8.486e-03    3.962e-06   -2.443e-04    2.973e-07
    1.178e+01    6.027e-02    8.858e-03    1.470e-01    1.381e-01    1.128e-01    0.000e+00    0.000e+00    3.415e-02    1.726e-02     0.000e+00     0.000e+00    1.471e-01   -1.261e-02     0.000e+00     0.000e+00            6.712e+01            3.136e+03           -1.000e+00            3.100e-02            0.000e+00          9.331e+01          4.360e+03          1.000e+00          8.181e-02          0.000e+00    1.039e-02    2.751e-03    7.683e-07    1.047e-05    2.084e-02    1.530e-04   -1.228e+00        31820    2.303e+00        32806   -1.410e+00        32662    1.319e+00        32551   -1.127e-02        32381    1.252e-02        32298   -8.473e-02        32281    8.523e-02        32433    1.408e-01        32437    2.688e-01        31619   -2.699e-01        32345    2.043e-01        32335   -7.200e+01        32581    7.192e+01        32616   -8.583e+01        32410    8.046e+01        32411   -3.231e+01        32264    3.941e+01        32265   -7.210e+02        32099    5.958e+03        32548   -1.663e-03   -8.359e-07   -3.167e-04   -2.448e-07   -1.034e-02    6.511e-06   -2.873e-04    1.048e-07
    1.285e+01    7.433e-02    1.151e-02    1.549e-01    1.434e-01    1.198e-01    0.000e+00    0.000e+00    3.510e-02    2.230e-02     0.000e+00     0.000e+00    1.595e-01   -1.468e-02     0.000e+00     0.000e+00            7.204e+01            3.366e+03           -1.000e+00            3.335e-02            0.000e+00          9.860e+01          4.607e+03          1.000e+00          8.642e-02          0.000e+00    1.090e-02    3.194e-03    6.553e-07    1.159e-05    2.082e-02    1.692e-04   -1.264e+00        32456    2.323e+00        32835   -1.725e+00        32727    1.268e+00        31983   -1.102e-02        32463    1.068e-02        32597   -7.600e-02        32403    8.405e-02        32581    1.290e-01        32279    2.685e-01        32064   -2.574e-01        32128    2.256e-01        32660   -8.475e+01        32271    7.520e+01        32316   -6.527e+01        32681    6.286e+01        32453   -2.331e+01        32374    3.576e+01        32280   -7.867e+02        32019    6.557e+03        32548   -1.863e-03   -7.480e-07   -3.763e-04   -2.818e-07   -1.208e-02    5.027e-06   -3.625e-04    2.192e-07
    1.392e+01    8.548e-02    1.382e-02    1.617e-01    1.478e-01    1.262e-01    0.000e+00    0.000e+00    3.545e-02    2.850e-02     0.000e+00     0.000e+00    1.721e-01   -1.660e-02     0.000e+00     0.000e+00            7.647e+01            3.573e+03           -1.000e+00            3.439e-02            0.000e+00          1.034e+02          4.831e+03          1.000e+00          9.181e-02          0.000e+00    1.098e-02    3.474e-03    5.868e-07    1.108e-05    2.083e-02    1.617e-04   -1.444e+00        32458    2.378e+00        32804   -1.348e+00        31773    1.721e+00        32499   -1.297e-02        32713    1.283e-02        32294   -7.784e-02        32463    9.529e-02        32425    1.356e-01        32460    2.649e-01        31805   -2.303e-01        32303    3.025e-01        32243   -6.818e+01        32570    7.159e+01        32437   -8.023e+01        32282    1.069e+02        32387   -3.329e+01        32423    2.997e+01        32461   -7.746e+02        31772    6.452e+03        32548   -2.068e-03   -7.434e-07   -4.687e-04   -3.281e-07   -1.361e-02    2.222e-06   -4.519e-04    2.774e-07
    1.499e+01    9.506e-02    1.598e-02    1.681e-01    1.521e-01    1.327e-01    0.000e+00    0.000e+00    3.539e-02    3.577e-02     0.000e+00     0.000e+00    1.855e-01   -1.847e-02     0.000e+00     0.000e+00            8.111e+01            3.790e+03           -1.000e+00            3.525e-02            0.000e+00          1.081e+02          5.050e+03          1.000e+00          9.747e-02          0.000e+00    1.072e-02    3.709e-03    7.220e-07    1.040e-05    2.079e-02    1.680e-04   -1.481e+00        31963    2.226e+00        32836   -1.799e+00        31846    1.312e+00        32299   -9.842e-03        32331    1.644e-02        32555   -8.134e-02        32209    7.411e-02        32424    1.399e-01        32331    2.705e-01        31536   -2.764e-01        32063    2.228e-01        32429   -6.039e+01        32301    7.287e+01        32664   -7.848e+01        32465    7.319e+01        32395   -2.460e+01        31818    3.092e+01        32335   -7.484e+02        32131    6.580e+03        32579   -2.285e-03   -1.356e-06   -5.345e-04   -2.391e-07   -1.514e-02    7.223e-06   -5.083e-04    2.496e-07
    1.606e+01    1.053e-01    1.836e-02    1.743e-01    1.559e-01    1.391e-01    0.000e+00    0.000e+00    3.517e-02    4.308e-02     0.000e+00     0.000e+00    1.983e-01   -2.017e-02     0.000e+00     0.000e+00            8.565e+01            4.002e+03           -1.000e+00            3.678e-02            0.000e+00          1.120e+02          5.235e+03          1.000e+00          1.023e-01          0.000e+00    1.041e-02    3.793e-03    7.162e-07    1.246e-05    2.078e-02    1.801e-04   -1.658e+00        32433    2.216e+00        32879   -1.207e+00        32033    1.336e+00        32040   -1.348e-02        32713    1.253e-02        31861   -7.976e-02        32343    1.055e-01        32272    1.376e-01        32110    2.670e-01        31386   -2.388e-01        32076    2.738e-01        32406   -5.593e+01        32406    7.330e+01        32660   -8.149e+01        32359    7.729e+01        32491   -2.420e+01        32485    3.537e+01        32366   -9.512e+02        32040    6.943e+03        32671   -2.490e-03   -1.168e-06   -5.991e-04   -2.399e-07   -1.649e-02    6.823e-06   -5.916e-04    5.338e-07
    1.713e+01    1.146e-01    2.077e-02    1.812e-01    1.604e-01    1.457e-01    0.000e+00    0.000e+00    3.553e-02    5.052e-02     0.000e+00     0.000e+00    2.121e-01   -2.200e-02     0.000e+00     0.000e+00            8.985e+01            4.198e+03           -1.000e+00            3.780e-02            0.000e+00          1.165e+02          5.443e+03          1.000e+00          1.079e-01          0.000e+00    1.055e-02    4.037e-03    7.775e-07    1.449e-05    2.075e-02    1.733e-04   -1.294e+00        31290    2.646e+00        32846   -1.430e+00        32651    1.421e+00        31533   -2.376e-02        32595    2.929e-02        32714   -8.886e-02        32440    8.507e-02        32444    1.380e-01        32489    2.680e-01        31550   -2.549e-01        32331    2.549e-01        32438   -7.199e+01        32583    7.351e+01        32673   -7.041e+01        32475    9.349e+01        32438   -3.541e+01        32441    2.944e+01        32433   -6.762e+02        32060    7.246e+03        32590   -2.724e-03   -6.442e-07   -6.753e-04   -1.314e-07   -1.794e-02    3.718e-06   -6.651e-04    2.266e-07
    1.820e+01    1.225e-01    2.317e-02    1.892e-01    1.660e-01    1.535e-01    0.000e+00    0.000e+00    3.565e-02    5.690e-02     0.000e+00     0.000e+00    2.258e-01   -2.381e-02     0.000e+00     0.000e+00            9.500e+01            4.439e+03           -1.000e+00            3.979e-02            0.000e+00          1.213e+02          5.669e+03          1.000e+00          1.137e-01          0.000e+00    1.059e-02    4.152e-03    6.787e-07    1.193e-05    2.071e-02    1.812e-04   -1.508e+00        31469    2.306e+00        32904   -1.488e+00        31391    1.241e+00        31911   -1.167e-02        32032    1.337e-02        31594   -1.099e-01        32298    7.635e-02        32327    1.157e-01        32423    2.663e-01        32808   -2.532e-01        32383    2.181e-01        31767   -6.190e+01        32660    7.979e+01        32672   -7.509e+01        32310    7.734e+01        32403   -2.273e+01        32187    3.257e+01        32445   -9.494e+02        32072    6.611e+03        32726   -2.950e-03   -7.974e-07   -7.714e-04   -1.823e-07   -1.933e-02    5.584e-06   -7.575e-04    2.987e-07
    1.927e+01    1.310e-01    2.560e-02    1.954e-01    1.698e-01    1.593e-01    0.000e+00    0.000e+00    3.608e-02    6.355e-02     0.000e+00     0.000e+00    2.381e-01   -2.561e-02     0.000e+00     0.000e+00            9.884e+01            4.618e+03           -1.000e+00            4.076e-02            0.000e+00          1.256e+02          5.870e+03          1.000e+00          1.185e-01          0.000e+00    1.087e-02    4.297e-03    6.104e-07    1.313e-05    2.069e-02    2.156e-04   -1.288e+00        32604    2.267e+00        32915   -1.304e+00        32347    1.809e+00        32605   -9.504e-03        32151    1.011e-02        32613   -1.030e-01        32438    8.113e-02        32070    1.191e-01        32039    2.724e-01        32948   -2.170e-01        32499    2.903e-01        32312   -8.494e+01        32645    5.491e+01        32736   -8.699e+01        32483    7.690e+01        32312   -2.582e+01        32309    3.368e+01        32437   -7.649e+02        31508    6.655e+03        32552   -3.183e-03   -9.879e-07   -8.579e-04   -4.748e-07   -2.073e-02    3.688e-06   -8.340e-04    2.574e-07
    2.034e+01    1.389e-01    2.795e-02    2.013e-01    1.733e-01    1.651e-01    0.000e+00    0.000e+00    3.620e-02    7.037e-02     0.000e+00     0.000e+00    2.503e-01   -2.747e-02     0.000e+00     0.000e+00            1.030e+02            4.811e+03           -1.000e+00            4.177e-02            0.000e+00          1.293e+02          6.040e+03          1.000e+00          1.233e-01          0.000e+00    1.091e-02    4.413e-03    6.376e-07    1.327e-05    2.065e-02    2.102e-04   -1.349e+00        31829    2.282e+00        32914   -1.331e+00        31923    1.232e+00        32534   -5.302e-03        32018    8.163e-03        32298   -9.452e-02        32498    9.773e-02        32326    1.157e-01        32076    2.683e-01        32681   -2.335e-01        32184    2.651e-01        32456   -6.174e+01        32473    7.955e+01        32480   -6.877e+01        32442    8.922e+01        32380   -2.242e+01        32069    3.700e+01        32337   -7.667e+02        31922    6.125e+03        32658   -3.393e-03   -5.882e-07   -9.553e-04   -2.845e-07   -2.219e-02    1.577e-06   -9.265e-04    1.339e-07
    2.141e+01    1.472e-01    3.052e-02    2.073e-01    1.768e-01    1.718e-01    0.000e+00    0.000e+00    3.551e-02    7.693e-02     0.000e+00     0.000e+00    2.622e-01   -2.929e-02     0.000e+00     0.000e+00            1.074e+02            5.019e+03           -1.000e+00            4.373e-02            0.000e+00          1.333e+02          6.228e+03          1.000e+00          1.281e-01          0.000e+00    1.021e-02    4.478e-03    5.991e-07    1.672e-05    2.061e-02    2.030e-04   -1.236e+00        31853    2.108e+00        32920   -1.375e+00        32527    1.309e+00        31897   -8.013e-03        26757    1.861e-02        32651   -8.696e-02        32460    9.696e-02        32327    1.017e-01        32076    2.652e-01        32547   -3.683e-01        32472    2.220e-01        32370   -6.485e+01        32413    8.327e+01        32472   -8.947e+01        32380    9.176e+01        32398   -2.613e+01        32300    3.613e+01        32291   -7.943e+02        32093    6.500e+03        32686   -3.625e-03   -5.999e-07   -1.032e-03   -2.254e-07   -2.362e-02    4.681e-06   -1.009e-03    2.485e-07
