# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst
    1.071e+01    4.386e-02    5.813e-03    1.325e-01    1.267e-01    9.873e-02    0.000e+00    0.000e+00    3.380e-02    5.867e-03     0.000e+00     0.000e+00    1.221e-01   -1.082e-02     0.000e+00     0.000e+00            5.779e+01            6.750e+02           -1.000e+00            2.116e-02            0.000e+00          8.141e+01          9.510e+02          1.000e+00          7.757e-02          0.000e+00    9.761e-03    2.417e-03    2.825e-06    2.601e-05    2.132e-02    2.743e-04   -1.087e+00         8181    1.937e+00         8239   -9.707e-01         7991    8.958e-01         7913   -3.027e-02         8174    2.203e-02         7404   -1.158e-01         8027    1.164e-01         8010    1.704e-01         8264    3.233e-01         8008   -2.626e-01         8089    2.605e-01         8031   -3.742e+01         8087    4.600e+01         8140   -4.584e+01         7984    3.229e+01         7990   -2.297e+01         8008    1.860e+01         8011   -2.688e+02         7921    3.684e+03         8114   -1.529e-03   -3.250e-06   -3.123e-04   -4.953e-07   -8.641e-03    1.077e-05   -3.377e-04    5.359e-07
    1.178e+01    5.236e-02    7.539e-03    1.440e-01    1.364e-01    1.083e-01    0.000e+00    0.000e+00    3.567e-02    6.875e-03     0.000e+00     0.000e+00    1.351e-01   -1.302e-02     0.000e+00     0.000e+00            6.412e+01            7.490e+02           -1.000e+00            2.519e-02            0.000e+00          8.980e+01          1.049e+03          1.000e+00          8.310e-02          0.000e+00    1.116e-02    2.874e-03    1.924e-06    2.508e-05    2.131e-02    3.026e-04   -9.266e-01         8090    1.959e+00         8231   -1.140e+00         8152    1.079e+00         8173   -1.820e-02         7853    1.705e-02         8043   -8.536e-02         8157    1.335e-01         8010    1.595e-01         7986    2.939e-01         8009   -3.549e-01         8052    2.458e-01         7985   -5.045e+01         8178    3.961e+01         8107   -3.636e+01         7980    4.450e+01         7955   -2.237e+01         8009    1.987e+01         7986   -2.081e+02         7875    3.435e+03         8114   -1.820e-03   -1.263e-06   -3.885e-04   -4.152e-07   -1.039e-02    1.428e-05   -4.206e-04    2.932e-07
    1.284e+01    6.165e-02    9.518e-03    1.544e-01    1.449e-01    1.161e-01    0.000e+00    0.000e+00    3.829e-02    8.313e-03     0.000e+00     0.000e+00    1.473e-01   -1.539e-02     0.000e+00     0.000e+00            7.029e+01            8.210e+02           -1.000e+00            2.821e-02            0.000e+00          9.777e+01          1.142e+03          1.000e+00          8.790e-02          0.000e+00    1.342e-02    3.207e-03    1.589e-06    3.136e-05    2.127e-02    3.564e-04   -1.052e+00         7849    2.273e+00         8237   -1.219e+00         7987    1.159e+00         8182   -9.578e-03         7580    3.829e-02         8139   -1.098e-01         7972    1.122e-01         8013    1.436e-01         8015    2.815e-01         7905   -3.065e-01         8043    2.902e-01         7959   -3.938e+01         8157    4.318e+01         8173   -7.197e+01         7984    4.935e+01         7987   -1.843e+01         8008    1.693e+01         8044   -2.289e+02         7899    3.853e+03         8132   -2.087e-03    5.860e-08   -4.721e-04   -5.143e-07   -1.227e-02    3.505e-07   -5.653e-04    4.431e-07
    1.392e+01    7.041e-02    1.162e-02    1.651e-01    1.534e-01    1.255e-01    0.000e+00    0.000e+00    3.960e-02    9.945e-03     0.000e+00     0.000e+00    1.600e-01   -1.782e-02     0.000e+00     0.000e+00            7.628e+01            8.910e+02           -1.000e+00            3.222e-02            0.000e+00          1.058e+02          1.236e+03          1.000e+00          9.324e-02          0.000e+00    1.451e-02    3.314e-03    1.702e-06    3.939e-05    2.132e-02    4.248e-04   -1.168e+00         7860    2.280e+00         8259   -1.452e+00         8113    1.092e+00         8182   -1.647e-02         7905    1.043e-02         7486   -1.105e-01         8122    1.408e-01         7980    1.367e-01         7989    2.836e-01         7878   -3.402e-01         7962    3.051e-01         8004   -4.305e+01         8132    5.007e+01         7963   -4.762e+01         7952    6.118e+01         8005   -1.815e+01         8029    2.395e+01         8052   -2.485e+02         7910    4.012e+03         8128   -2.435e-03   -3.806e-06   -5.950e-04   -1.941e-06   -1.408e-02    2.086e-05   -7.096e-04    1.374e-06
    1.499e+01    7.778e-02    1.350e-02    1.736e-01    1.601e-01    1.325e-01    0.000e+00    0.000e+00    4.116e-02    1.355e-02     0.000e+00     0.000e+00    1.732e-01   -2.081e-02     0.000e+00     0.000e+00            8.236e+01            9.620e+02           -1.000e+00            3.412e-02            0.000e+00          1.128e+02          1.318e+03          1.000e+00          9.833e-02          0.000e+00    1.562e-02    3.833e-03    1.874e-06    3.519e-05    2.124e-02    4.246e-04   -1.085e+00         8138    2.384e+00         8298   -1.184e+00         7902    1.355e+00         8084   -1.972e-02         7828    1.041e-02         7264   -1.423e-01         8123    1.276e-01         7978    9.342e-02         7993    2.792e-01         8249   -2.867e-01         8035    3.143e-01         7953   -4.870e+01         8172    5.529e+01         8144   -5.649e+01         8003    3.988e+01         8149   -1.919e+01         7953    2.619e+01         7993   -2.555e+02         7861    4.367e+03         8170   -2.852e-03   -1.463e-06   -7.633e-04   -1.004e-06   -1.632e-02    1.939e-05   -8.740e-04    4.338e-07
    1.606e+01    8.491e-02    1.545e-02    1.819e-01    1.665e-01    1.403e-01    0.000e+00    0.000e+00    4.164e-02    1.592e-02     0.000e+00     0.000e+00    1.847e-01   -2.356e-02     0.000e+00     0.000e+00            8.741e+01            1.021e+03           -1.000e+00            3.712e-02            0.000e+00          1.193e+02          1.394e+03          1.000e+00          1.031e-01          0.000e+00    1.600e-02    3.989e-03    1.523e-06    3.521e-05    2.118e-02    4.312e-04   -1.192e+00         8130    2.365e+00         8298   -1.260e+00         8081    1.190e+00         8082   -1.195e-02         7528    1.202e-02         8166   -1.160e-01         8122    8.823e-02         8012    1.053e-01         7988    2.938e-01         7907   -2.807e-01         8014    3.843e-01         8137   -5.709e+01         8173    5.021e+01         8015   -4.687e+01         7981    4.470e+01         8024   -2.500e+01         7907    1.804e+01         8013   -2.940e+02         7720    4.307e+03         8136   -3.195e-03   -1.847e-06   -9.814e-04   -9.056e-07   -1.831e-02    4.559e-06   -1.075e-03    1.021e-06
    1.713e+01    1.017e-01    1.930e-02    1.898e-01    1.705e-01    1.470e-01    0.000e+00    0.000e+00    4.282e-02    1.941e-02     0.000e+00     0.000e+00    1.955e-01   -2.685e-02     0.000e+00     0.000e+00            9.263e+01            1.082e+03           -1.000e+00            3.987e-02            0.000e+00          1.247e+02          1.457e+03          1.000e+00          1.071e-01          0.000e+00    1.702e-02    4.043e-03    1.556e-06    3.504e-05    2.122e-02    4.964e-04   -1.407e+00         7907    2.593e+00         8264   -1.138e+00         7986    1.120e+00         7882   -1.846e-02         8161    1.364e-02         8107   -9.479e-02         8049    1.245e-01         8010    1.330e-01         8027    3.097e-01         7953   -3.924e-01         8077    3.052e-01         8074   -5.835e+01         8137    5.627e+01         8135   -4.469e+01         7887    5.202e+01         8036   -1.869e+01         8081    1.659e+01         8046   -3.661e+02         7720    4.553e+03         8136   -3.494e-03   -1.487e-06   -1.188e-03   -7.051e-07   -2.089e-02    1.183e-05   -1.282e-03    1.047e-06
    1.820e+01    1.122e-01    2.202e-02    1.964e-01    1.743e-01    1.542e-01    0.000e+00    0.000e+00    4.219e-02    2.349e-02     0.000e+00     0.000e+00    2.063e-01   -2.975e-02     0.000e+00     0.000e+00            9.708e+01            1.134e+03           -1.000e+00            4.185e-02            0.000e+00          1.297e+02          1.515e+03          1.000e+00          1.123e-01          0.000e+00    1.589e-02    4.516e-03    1.700e-06    4.017e-05    2.113e-02    6.070e-04   -1.165e+00         7711    2.460e+00         8264   -1.246e+00         8017    1.141e+00         7825   -2.906e-02         7947    3.339e-02         8149   -9.552e-02         7993    1.308e-01         7979    1.109e-01         7969    2.927e-01         8008   -2.784e-01         8008    2.778e-01         8051   -4.654e+01         7883    4.555e+01         8040   -4.249e+01         8019    4.420e+01         7964   -2.125e+01         7952    1.790e+01         8159   -3.301e+02         7895    4.129e+03         8170   -3.855e-03   -4.355e-06   -1.390e-03   -5.566e-07   -2.299e-02    1.270e-05   -1.515e-03    1.477e-06
    1.927e+01    1.268e-01    2.561e-02    2.020e-01    1.764e-01    1.601e-01    0.000e+00    0.000e+00    4.196e-02    2.970e-02     0.000e+00     0.000e+00    2.180e-01   -3.316e-02     0.000e+00     0.000e+00            1.014e+02            1.184e+03           -1.000e+00            4.367e-02            0.000e+00          1.333e+02          1.557e+03          1.000e+00          1.164e-01          0.000e+00    1.539e-02    4.892e-03    1.865e-06    3.264e-05    2.115e-02    5.007e-04   -1.378e+00         8099    2.273e+00         8265   -1.345e+00         7871    1.430e+00         7825   -1.528e-02         7737    2.645e-02         7828   -1.298e-01         7950    9.488e-02         7857    1.058e-01         7981    2.918e-01         7950   -3.378e-01         8077    4.245e-01         8034   -7.952e+01         8076    6.571e+01         8079   -4.646e+01         8024    3.752e+01         8162   -2.563e+01         7950    1.721e+01         8022   -4.133e+02         7825    4.184e+03         8137   -4.323e-03   -1.797e-06   -1.640e-03   -1.266e-06   -2.533e-02    1.889e-05   -1.861e-03    5.980e-07
    2.034e+01    1.408e-01    2.968e-02    2.107e-01    1.811e-01    1.672e-01    0.000e+00    0.000e+00    4.354e-02    3.560e-02     0.000e+00     0.000e+00    2.315e-01   -3.605e-02     0.000e+00     0.000e+00            1.054e+02            1.231e+03           -1.000e+00            4.372e-02            0.000e+00          1.392e+02          1.626e+03          1.000e+00          1.235e-01          0.000e+00    1.575e-02    6.067e-03    2.305e-06    3.595e-05    2.117e-02    5.196e-04   -1.473e+00         8075    2.232e+00         8230   -1.313e+00         8118    1.246e+00         7759   -2.965e-02         8178    1.053e-02         4140   -1.067e-01         7920    1.160e-01         7958    1.011e-01         8020    2.786e-01         8125   -2.685e-01         7983    3.432e-01         7868   -4.282e+01         8093    4.920e+01         8125   -6.221e+01         8051    4.834e+01         7948   -2.287e+01         7703    1.940e+01         8012   -3.795e+02         7703    4.962e+03         8161   -4.757e-03   -4.936e-06   -1.810e-03   -5.572e-07   -2.746e-02    2.334e-05   -2.017e-03    1.112e-06
    2.141e+01    1.541e-01    3.328e-02    2.161e-01    1.828e-01    1.744e-01    0.000e+00    0.000e+00    4.168e-02    4.286e-02     0.000e+00     0.000e+00    2.436e-01   -3.922e-02     0.000e+00     0.000e+00            1.096e+02            1.280e+03           -1.000e+00            4.714e-02            0.000e+00          1.432e+02          1.673e+03          1.000e+00          1.272e-01          0.000e+00    1.492e-02    5.009e-03    2.119e-06    3.392e-05    2.109e-02    6.169e-04   -1.339e+00         7904    2.113e+00         8272   -1.203e+00         7891    1.324e+00         7775   -1.947e-02         7897    1.210e-02         7881   -9.712e-02         7994    1.160e-01         7979    9.361e-02         8020    2.862e-01         7924   -3.669e-01         8046    3.125e-01         8171   -6.369e+01         7824    8.206e+01         8125   -4.745e+01         7991    5.278e+01         7962   -1.912e+01         8052    2.164e+01         8119   -3.989e+02         7776    4.519e+03         8164   -5.299e-03   -3.731e-06   -1.989e-03   -1.207e-06   -2.976e-02    2.701e-05   -2.173e-03    7.302e-07
